0.000000	9.878034
0.010000	9.678394
0.020000	9.485007
0.030000	9.304122
0.040000	9.141993
0.050000	9.004871
0.060000	8.899008
0.070000	8.830656
0.080000	8.806067
0.090000	8.831491
0.100000	8.913182
0.110000	9.053875
0.120000	9.242242
0.130000	9.463441
0.140000	9.702629
0.150000	9.944961
0.160000	10.175596
0.170000	10.379689
0.180000	10.542398
0.190000	10.648879
0.200000	10.684290
0.210000	10.638847
0.220000	10.523013
0.230000	10.352307
0.240000	10.142253
0.250000	9.908371
0.260000	9.666184
0.270000	9.431213
0.280000	9.218979
0.290000	9.045004
0.300000	8.924811
0.310000	8.869858
0.320000	8.875355
0.330000	8.932450
0.340000	9.032291
0.350000	9.166025
0.360000	9.324800
0.370000	9.499765
0.380000	9.682066
0.390000	9.862852
0.400000	10.033269
0.410000	10.185992
0.420000	10.319793
0.430000	10.434971
0.440000	10.531824
0.450000	10.610651
0.460000	10.671750
0.470000	10.715419
0.480000	10.741958
0.490000	10.751664
0.500000	10.744836
0.510000	10.721973
0.520000	10.684377
0.530000	10.633553
0.540000	10.571001
0.550000	10.498226
0.560000	10.416731
0.570000	10.328018
0.580000	10.233591
0.590000	10.134953
0.600000	10.033606
0.610000	9.931326
0.620000	9.830972
0.630000	9.735677
0.640000	9.648573
0.650000	9.572793
0.660000	9.511467
0.670000	9.467730
0.680000	9.444712
0.690000	9.445545
0.700000	9.473363
0.710000	9.529834
0.720000	9.610781
0.730000	9.710561
0.740000	9.823535
0.750000	9.944060
0.760000	10.066496
0.770000	10.185203
0.780000	10.294538
0.790000	10.388862
0.800000	10.462532
0.810000	10.511287
0.820000	10.536377
0.830000	10.540432
0.840000	10.526081
0.850000	10.495953
0.860000	10.452679
0.870000	10.398887
0.880000	10.337207
0.890000	10.270268
0.900000	10.200699
0.910000	10.130693
0.920000	10.060686
0.930000	9.990679
0.940000	9.920673
0.950000	9.850666
0.960000	9.780660
0.970000	9.710653
0.980000	9.640646
0.990000	9.570640
